Index,Feature Used,Num of Audio Features,Num of Features,Best F1 mean,Best F1 score,Best Machine Learning Model
342,"Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector",5,56,0.576612903226,0.25(0.903225806452),KNN(All)
343,"Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.576612903226,0.25(0.903225806452),KNN(All)
344,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff",4,8,0.480431848853,0.153846153846(0.80701754386),AB(All)
345,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Deviation",5,10,0.464285714286,0.142857142857(0.785714285714),AB(All)
346,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector",5,32,0.553734061931,0.222222222222(0.885245901639),KNN(All)
347,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.553734061931,0.222222222222(0.885245901639),KNN(All)
348,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs",5,34,0.553734061931,0.222222222222(0.885245901639),AB(All)
349,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0.576612903226,0.25(0.903225806452),KNN(All)
350,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.553734061931,0.222222222222(0.885245901639),AB(All)
351,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.553734061931,0.222222222222(0.885245901639),KNN(All)
352,"Entropy of Energy,Spectral Spread,Spectral Entropy",3,6,0.448484848485,0.133333333333(0.763636363636),AB(All)
353,"Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Deviation",4,8,0.576612903226,0.25(0.903225806452),KNN(All)
354,"Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Vector",4,30,0.576612903226,0.25(0.903225806452),KNN(All)
355,"Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Vector,Chroma Deviation",5,32,0.553734061931,0.222222222222(0.885245901639),KNN(All)
356,"Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs",4,32,0.553734061931,0.222222222222(0.885245901639),KNN(All)
357,"Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Deviation",5,34,0.576612903226,0.25(0.903225806452),KNN(All)
358,"Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector",5,56,0.576612903226,0.25(0.903225806452),KNN(All)
359,"Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.576612903226,0.25(0.903225806452),KNN(All)
360,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff",4,8,0.553734061931,0.222222222222(0.885245901639),KNN(All)
361,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Deviation",5,10,0,0.0(0.870967741935),GP-DP(All)
362,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector",5,32,0.576612903226,0.25(0.903225806452),Linear SVM(All)
363,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),Linear SVM(All)
364,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs",5,34,0,0.0(0.888888888889),GP-DP(All)
365,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0,0.0(0.852459016393),GP-DP(All)
366,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.553734061931,0.222222222222(0.885245901639),Linear SVM(All)
367,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.65,0.4(0.9),Linear SVM(All)
368,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux",4,8,0.480431848853,0.153846153846(0.80701754386),AB(All)
369,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Deviation",5,10,0.576612903226,0.25(0.903225806452),KNN(All)
370,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector",5,32,0.553734061931,0.222222222222(0.885245901639),KNN(All)
371,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",6,34,0.576612903226,0.25(0.903225806452),KNN(All)
372,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs",5,34,0.553734061931,0.222222222222(0.885245901639),KNN(All)
373,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",6,36,0.576612903226,0.25(0.903225806452),KNN(All)
374,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",6,58,0.553734061931,0.222222222222(0.885245901639),KNN(All)
375,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.576612903226,0.25(0.903225806452),KNN(All)
376,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff",5,10,0.464285714286,0.142857142857(0.785714285714),AB(All)
