Index,Feature Used,Num of Audio Features,Num of Features,Best F1 mean,Best F1 score,Best Machine Learning Model
212,"Spectral Centroid,Spectral Spread,Spectral Flux,MFCCs",4,32,0.642857142857,0.428571428571(0.857142857143),AB(CFS)
213,"Spectral Centroid,Spectral Spread,Spectral Flux,MFCCs,Chroma Deviation",5,34,0.642857142857,0.428571428571(0.857142857143),AB(CFS)
214,"Spectral Centroid,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector",5,56,0.642857142857,0.428571428571(0.857142857143),AB(CFS)
215,"Spectral Centroid,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.642857142857,0.428571428571(0.857142857143),AB(CFS)
216,"Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff",4,8,0.642857142857,0.428571428571(0.857142857143),AB(CFS)
217,"Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Deviation",5,10,0.642857142857,0.428571428571(0.857142857143),AB(CFS)
218,"Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector",5,32,0.642857142857,0.428571428571(0.857142857143),AB(CFS)
219,"Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.642857142857,0.428571428571(0.857142857143),AB(CFS)
220,"Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs",5,34,0.642857142857,0.428571428571(0.857142857143),AB(CFS)
221,"Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0.642857142857,0.428571428571(0.857142857143),AB(CFS)
222,"Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.642857142857,0.428571428571(0.857142857143),AB(CFS)
223,"Spectral Centroid,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.642857142857,0.428571428571(0.857142857143),AB(CFS)
224,"Spectral Centroid,Spectral Spread,Spectral Entropy",3,6,0.626068376068,0.444444444444(0.807692307692),AB(All)
225,"Spectral Centroid,Spectral Spread,Spectral Entropy,Chroma Deviation",4,8,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
226,"Spectral Centroid,Spectral Spread,Spectral Entropy,Chroma Vector",4,30,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
227,"Spectral Centroid,Spectral Spread,Spectral Entropy,Chroma Vector,Chroma Deviation",5,32,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
228,"Spectral Centroid,Spectral Spread,Spectral Entropy,MFCCs",4,32,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
229,"Spectral Centroid,Spectral Spread,Spectral Entropy,MFCCs,Chroma Deviation",5,34,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
230,"Spectral Centroid,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector",5,56,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
231,"Spectral Centroid,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
232,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff",4,8,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
233,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Deviation",5,10,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
234,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector",5,32,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
235,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.681238615665,0.444444444444(0.918032786885),Linear SVM(All)
236,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs",5,34,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
237,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
238,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
239,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.681238615665,0.444444444444(0.918032786885),Linear SVM(All)
240,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux",4,8,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
241,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Deviation",5,10,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
242,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector",5,32,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
243,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",6,34,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
244,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs",5,34,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
245,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",6,36,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
246,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",6,58,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
247,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
248,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff",5,10,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
249,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",6,12,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
250,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",6,34,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
251,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",7,36,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
252,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",6,36,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
253,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",7,38,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
254,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",7,60,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
255,"Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",8,62,0.626068376068,0.444444444444(0.807692307692),AB(CFS)
256,Entropy of Energy,1,2,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
257,"Entropy of Energy,Chroma Deviation",2,4,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
258,"Entropy of Energy,Chroma Vector",2,26,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
259,"Entropy of Energy,Chroma Vector,Chroma Deviation",3,28,0.669365721997,0.461538461538(0.877192982456),AB(CFS)
260,"Entropy of Energy,MFCCs",2,28,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
261,"Entropy of Energy,MFCCs,Chroma Deviation",3,30,0.65,0.4(0.9),AB(All)
262,"Entropy of Energy,MFCCs,Chroma Vector",3,52,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
263,"Entropy of Energy,MFCCs,Chroma Vector,Chroma Deviation",4,54,0.65,0.4(0.9),AB(All)
264,"Entropy of Energy,Spectral Rolloff",2,4,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
265,"Entropy of Energy,Spectral Rolloff,Chroma Deviation",3,6,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
266,"Entropy of Energy,Spectral Rolloff,Chroma Vector",3,28,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
267,"Entropy of Energy,Spectral Rolloff,Chroma Vector,Chroma Deviation",4,30,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
268,"Entropy of Energy,Spectral Rolloff,MFCCs",3,30,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
269,"Entropy of Energy,Spectral Rolloff,MFCCs,Chroma Deviation",4,32,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
270,"Entropy of Energy,Spectral Rolloff,MFCCs,Chroma Vector",4,54,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
271,"Entropy of Energy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",5,56,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
272,"Entropy of Energy,Spectral Flux",2,4,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
273,"Entropy of Energy,Spectral Flux,Chroma Deviation",3,6,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
274,"Entropy of Energy,Spectral Flux,Chroma Vector",3,28,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
275,"Entropy of Energy,Spectral Flux,Chroma Vector,Chroma Deviation",4,30,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
276,"Entropy of Energy,Spectral Flux,MFCCs",3,30,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
277,"Entropy of Energy,Spectral Flux,MFCCs,Chroma Deviation",4,32,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
278,"Entropy of Energy,Spectral Flux,MFCCs,Chroma Vector",4,54,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
279,"Entropy of Energy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",5,56,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
280,"Entropy of Energy,Spectral Flux,Spectral Rolloff",3,6,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
281,"Entropy of Energy,Spectral Flux,Spectral Rolloff,Chroma Deviation",4,8,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
282,"Entropy of Energy,Spectral Flux,Spectral Rolloff,Chroma Vector",4,30,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
283,"Entropy of Energy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",5,32,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
284,"Entropy of Energy,Spectral Flux,Spectral Rolloff,MFCCs",4,32,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
285,"Entropy of Energy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",5,34,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
286,"Entropy of Energy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",5,56,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
287,"Entropy of Energy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
288,"Entropy of Energy,Spectral Entropy",2,4,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
289,"Entropy of Energy,Spectral Entropy,Chroma Deviation",3,6,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
290,"Entropy of Energy,Spectral Entropy,Chroma Vector",3,28,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
291,"Entropy of Energy,Spectral Entropy,Chroma Vector,Chroma Deviation",4,30,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
292,"Entropy of Energy,Spectral Entropy,MFCCs",3,30,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
293,"Entropy of Energy,Spectral Entropy,MFCCs,Chroma Deviation",4,32,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
294,"Entropy of Energy,Spectral Entropy,MFCCs,Chroma Vector",4,54,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
295,"Entropy of Energy,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",5,56,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
296,"Entropy of Energy,Spectral Entropy,Spectral Rolloff",3,6,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
297,"Entropy of Energy,Spectral Entropy,Spectral Rolloff,Chroma Deviation",4,8,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
298,"Entropy of Energy,Spectral Entropy,Spectral Rolloff,Chroma Vector",4,30,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
299,"Entropy of Energy,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",5,32,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
300,"Entropy of Energy,Spectral Entropy,Spectral Rolloff,MFCCs",4,32,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
301,"Entropy of Energy,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",5,34,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
302,"Entropy of Energy,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",5,56,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
303,"Entropy of Energy,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
304,"Entropy of Energy,Spectral Entropy,Spectral Flux",3,6,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
305,"Entropy of Energy,Spectral Entropy,Spectral Flux,Chroma Deviation",4,8,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
306,"Entropy of Energy,Spectral Entropy,Spectral Flux,Chroma Vector",4,30,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
307,"Entropy of Energy,Spectral Entropy,Spectral Flux,Chroma Vector,Chroma Deviation",5,32,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
308,"Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs",4,32,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
309,"Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs,Chroma Deviation",5,34,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
310,"Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector",5,56,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
311,"Entropy of Energy,Spectral Entropy,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
312,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff",4,8,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
313,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Deviation",5,10,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
314,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector",5,32,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
315,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
316,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs",5,34,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
317,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
318,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
319,"Entropy of Energy,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
320,"Entropy of Energy,Spectral Spread",2,4,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
321,"Entropy of Energy,Spectral Spread,Chroma Deviation",3,6,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
322,"Entropy of Energy,Spectral Spread,Chroma Vector",3,28,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
323,"Entropy of Energy,Spectral Spread,Chroma Vector,Chroma Deviation",4,30,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
324,"Entropy of Energy,Spectral Spread,MFCCs",3,30,0.65,0.4(0.9),AB(All)
325,"Entropy of Energy,Spectral Spread,MFCCs,Chroma Deviation",4,32,0.65,0.4(0.9),AB(All)
326,"Entropy of Energy,Spectral Spread,MFCCs,Chroma Vector",4,54,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
327,"Entropy of Energy,Spectral Spread,MFCCs,Chroma Vector,Chroma Deviation",5,56,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
328,"Entropy of Energy,Spectral Spread,Spectral Rolloff",3,6,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
329,"Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Deviation",4,8,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
330,"Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Vector",4,30,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
331,"Entropy of Energy,Spectral Spread,Spectral Rolloff,Chroma Vector,Chroma Deviation",5,32,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
332,"Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs",4,32,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
333,"Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Deviation",5,34,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
334,"Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector",5,56,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
335,"Entropy of Energy,Spectral Spread,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
336,"Entropy of Energy,Spectral Spread,Spectral Flux",3,6,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
337,"Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Deviation",4,8,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
338,"Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Vector",4,30,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
339,"Entropy of Energy,Spectral Spread,Spectral Flux,Chroma Vector,Chroma Deviation",5,32,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
340,"Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs",4,32,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
341,"Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Deviation",5,34,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
342,"Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector",5,56,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
343,"Entropy of Energy,Spectral Spread,Spectral Flux,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
344,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff",4,8,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
345,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Deviation",5,10,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
346,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector",5,32,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
347,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
348,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs",5,34,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
349,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
350,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
351,"Entropy of Energy,Spectral Spread,Spectral Flux,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
352,"Entropy of Energy,Spectral Spread,Spectral Entropy",3,6,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
353,"Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Deviation",4,8,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
354,"Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Vector",4,30,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
355,"Entropy of Energy,Spectral Spread,Spectral Entropy,Chroma Vector,Chroma Deviation",5,32,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
356,"Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs",4,32,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
357,"Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Deviation",5,34,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
358,"Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector",5,56,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
359,"Entropy of Energy,Spectral Spread,Spectral Entropy,MFCCs,Chroma Vector,Chroma Deviation",6,58,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
360,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff",4,8,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
361,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Deviation",5,10,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
362,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector",5,32,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
363,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,Chroma Vector,Chroma Deviation",6,34,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
364,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs",5,34,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
365,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Deviation",6,36,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
366,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector",6,58,0.62249614792,0.363636363636(0.881355932203),AB(MRMR)
367,"Entropy of Energy,Spectral Spread,Spectral Entropy,Spectral Rolloff,MFCCs,Chroma Vector,Chroma Deviation",7,60,0.65,0.4(0.9),Linear SVM(All)
